shortname;nome_backup;nome_categoria;nome_imagem
EEEFMGERALDOVARGASNOGUEIRA_1ªN01-EM_PV_INEP32010710_1129_2024;EM_2024_1aN_PV;INEP32010710 / ENSINO MÉDIO / 2024;EM_PV
EEEFMGERALDOVARGASNOGUEIRA_1ªN01-EM_EO_INEP32010710_1129_2024;EM_2024_1aN_EO;INEP32010710 / ENSINO MÉDIO / 2024;EM_EO
EEEMIRMADULCELOPESPONTE_3ªN03-EM-NAR_PV_INEP32065051_7488_2024;EM_2024_3aN_PV;INEP32065051 / ENSINO MÉDIO / 2024;EM_PV
EEEMAUGUSTORUSCHI_1ªN01-EM_PV_INEP32065027_806_2024;EM_2024_1aN_PV;INEP32065027 / ENSINO MÉDIO / 2024;EM_PV
EEEMAUGUSTORUSCHI_1ªN01-EM_EO_INEP32065027_806_2024;EM_2024_1aN_EO;INEP32065027 / ENSINO MÉDIO / 2024;EM_EO
EEEFMGUILHERMINAHULDAKRUGERREINHOLZ_1ªN01-EM_PV_INEP32078625_518_2024;EM_2024_1aN_PV;INEP32078625 / ENSINO MÉDIO / 2024;EM_PV
EEEFMGUILHERMINAHULDAKRUGERREINHOLZ_1ªN01-EM_EO_INEP32078625_518_2024;EM_2024_1aN_EO;INEP32078625 / ENSINO MÉDIO / 2024;EM_EO
EEEFMIRMAMARIAHORTA_1ªN01-EM_PV_INEP32040334_532_2024;EM_2024_1aN_PV;INEP32040334 / ENSINO MÉDIO / 2024;EM_PV
EEEFMIRMAMARIAHORTA_1ªN01-EM_EO_INEP32040334_532_2024;EM_2024_1aN_EO;INEP32040334 / ENSINO MÉDIO / 2024;EM_EO
EEEFMHILDEBRANDOLUCAS_1ªV1EPOUT_1ª ETAPA_PIPAT_INEP32040300_7340_2024/1;EM_2024_Erro:etapanãoencontrada_PIPAT;INEP32040300 / ENSINO MÉDIO / 2024;EM_PIPAT
EEEFMSILVIOEGITOSOBRINHO_1ªN01-EM_PV_INEP32037260_763_2024;EM_2024_1aN_PV;INEP32037260 / ENSINO MÉDIO / 2024;EM_PV
EEEFMSILVIOEGITOSOBRINHO_1ªN01-EM_EO_INEP32037260_763_2024;EM_2024_1aN_EO;INEP32037260 / ENSINO MÉDIO / 2024;EM_EO
