;shortname;fullname;category
557;CEEFMTIGOVERNADORGERSONCAMATA_2ªN01-EJA-EP-ADC_2ª ETAPA_PIPAT_INEP32007876_7291_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
558;CEEFMTIGOVERNADORGERSONCAMATA_3ªN01-EJA-EP-ADC_3ª ETAPA_PIPAT_INEP32007876_7292_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
559;CEEFMTIGOVERNADORGERSONCAMATA_4ªN01-EJA-EP-ADC_4ª ETAPA_PIPAT_INEP32007876_7298_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
560;EEEFMCORREGODALAPA_3ªN01-EJA-EP-AGE_3ª ETAPA_PIPAT_INEP32007981_434_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
561;EEEFMFAZENDALOVO_3ªN01-EJA-EP-AGE_3ª ETAPA_PIPAT_INEP32008201_482_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
562;EEEFMSAOJOAOBATISTA_3ªN01-EJA-EM-AGE_3ª ETAPA_PIPAT_INEP32008104_742_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
563;EEUEFCORREGOBLEY_1ªN01-EJA-EP-AGE_1ª ETAPA_PIPAT_INEP32007965_865_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
564;EEEFMPROFANAPORTELADESA_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32006330_6855_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
565;EEEFMPROFANAPORTELADESA_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32006330_6853_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
566;EEEFMPROFANAPORTELADESA_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32006330_6835_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
567;EEEFMATILIOVIVACQUA_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32008503_4417_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
568;EEEFMATILIOVIVACQUA_1ªN01-EM_EO_INEP32008503_1655_2024;ESTUDO ORIENTADO;6622
569;EEEFMATILIOVIVACQUA_1ªN01-EM_PROINPAC_INEP32008503_1655_2024;;6622
570;EEEFMATILIOVIVACQUA_1ªN01-EM_PV_INEP32008503_1655_2024;PROJETO DE VIDA;6622
571;EEEFMATILIOVIVACQUA_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32008503_4863_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
572;EEEFMATILIOVIVACQUA_2ªN01-EM-MID_PROINPAC_INEP32008503_406_2024;;6622
573;EEEFMATILIOVIVACQUA_2ªN02-EM-EFF_PROINPAC_INEP32008503_1036_2024;;6622
574;EEEFMATILIOVIVACQUA_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32008503_6330_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
575;EEEFMATILIOVIVACQUA_3ªN01-EM-MID_PROINPAC_INEP32008503_3403_2024;;6622
576;EEEFMATILIOVIVACQUA_3ªN02-EM-EFF_PROINPAC_INEP32008503_3937_2024;;6622
577;EEEFMAUGUSTODEOLIVEIRA_1ªN01-EM_EO_INEP32096801_408_2024;ESTUDO ORIENTADO;6622
578;EEEFMAUGUSTODEOLIVEIRA_1ªN01-EM_PROINPAC_INEP32096801_408_2024;;6622
579;EEEFMAUGUSTODEOLIVEIRA_1ªN01-EM_PV_INEP32096801_408_2024;PROJETO DE VIDA;6622
580;EEEFMAUGUSTODEOLIVEIRA_2ªN01-EM-MID_PROINPAC_INEP32096801_1038_2024;;6622
581;EEEFMAUGUSTODEOLIVEIRA_3ªN01-EM-MID_PROINPAC_INEP32096801_1657_2024;;6622
582;EEEFMJOSECARLOSCASTRO_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32016387_1803_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
583;EEEFMJOSECARLOSCASTRO_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32016387_1183_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
584;EEEFMJOSECARLOSCASTRO_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32016387_554_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
585;EEEMDUNASDEITAUNAS_1ªN01-EM_EO_INEP32078650_2098_2024;ESTUDO ORIENTADO;6622
586;EEEMDUNASDEITAUNAS_1ªN01-EM_PROINPAC_INEP32078650_2098_2024;;6622
587;EEEMDUNASDEITAUNAS_1ªN01-EM_PV_INEP32078650_2098_2024;PROJETO DE VIDA;6622
588;EEEMDUNASDEITAUNAS_2ªN01-EM-HUM_PROINPAC_INEP32078650_2690_2024;;6622
589;EEEMDUNASDEITAUNAS_3ªN01-EM-HUM_PROINPAC_INEP32078650_1465_2024;;6622
590;EEEMPROFJOAQUIMFONSECA_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32016158_2123_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
591;EEEMPROFJOAQUIMFONSECA_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32016158_2710_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
592;EEEMPROFJOAQUIMFONSECA_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32016158_3270_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
593;EEEFMIRMATEREZAALTOE_1ªN01EJA-EM_1ª ETAPA_PIPAT_INEP32016662_4045_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
594;EEEFMIRMATEREZAALTOE_1ªN01-EM_EO_INEP32016662_535_2024;ESTUDO ORIENTADO;6622
595;EEEFMIRMATEREZAALTOE_1ªN01-EM_PROINPAC_INEP32016662_535_2024;;6622
596;EEEFMIRMATEREZAALTOE_1ªN01-EM_PV_INEP32016662_535_2024;PROJETO DE VIDA;6622
597;EEEFMIRMATEREZAALTOE_1ªN02-EM_EO_INEP32016662_1161_2024;ESTUDO ORIENTADO;6622
598;EEEFMIRMATEREZAALTOE_1ªN02-EM_PROINPAC_INEP32016662_1161_2024;;6622
599;EEEFMIRMATEREZAALTOE_1ªN02-EM_PV_INEP32016662_1161_2024;PROJETO DE VIDA;6622
600;EEEFMIRMATEREZAALTOE_2ªN01EJA-EM_2ª ETAPA_PIPAT_INEP32016662_4512_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
601;EEEFMIRMATEREZAALTOE_2ªN01-EM_PROINPAC_INEP32016662_1781_2024;;6622
602;EEEFMIRMATEREZAALTOE_2ªN02-EM_PROINPAC_INEP32016662_2399_2024;;6622
603;EEEFMIRMATEREZAALTOE_3ªN01EJA-EM_3ª ETAPA_PIPAT_INEP32016662_4943_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
604;EEEFMIRMATEREZAALTOE_3ªN01-EM_PROINPAC_INEP32016662_2965_2024;;6622
605;EEEFMIRMATEREZAALTOE_3ªN02-EM_PROINPAC_INEP32016662_3520_2024;;6622
606;EEEFMDREDWARDABREUDONASCIMENTO_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32017243_3978_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
607;EEEFMDREDWARDABREUDONASCIMENTO_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32017243_4452_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
608;EEEFMDREDWARDABREUDONASCIMENTO_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32017243_4891_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
609;EEEFMDREDWARDABREUDONASCIMENTO_7ªN01-EJA-EF_7ª ETAPA_PIPAT_INEP32017243_1078_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
610;EEEFMDREDWARDABREUDONASCIMENTO_8ªN01-EJA-EF_8ª ETAPA_PIPAT_INEP32017243_452_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
611;EEEFMPROFLUIZABASTOSFARIA_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32017529_4179_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
612;EEEFMAMERICOSILVARES_1ªN01-EJA-EP-AAD_1ª ETAPA_PIPAT_INEP32017952_1002_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
613;EEEFMAMERICOSILVARES_2ªN01-EJA-EP-AAD_2ª ETAPA_PIPAT_INEP32017952_2246_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
614;EEEFMAMERICOSILVARES_3ªN01-EJA-EP-AAD_3ª ETAPA_PIPAT_INEP32017952_3369_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
615;EEEFMAMERICOSILVARES_4ªN01-EJA-EP-AAD_4ª ETAPA_PIPAT_INEP32017952_3911_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
616;EEEFMAMERICOSILVARES_7ªN01-EJA-EF_7ª ETAPA_PIPAT_INEP32017952_5246_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
617;EEEFMAMERICOSILVARES_8ªN01-EJA-EF_8ª ETAPA_PIPAT_INEP32017952_5593_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
618;EEEFMCORREGODESANTAMARIA_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32019050_3430_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
619;EEEFMCORREGODESANTAMARIA_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32019050_3965_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
620;EEEFMCORREGODESANTAMARIA_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32019050_4440_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
621;EEEFMNESTORGOMES_1ªN01-EM_EO_INEP32019459_2490_2024;ESTUDO ORIENTADO;6622
622;EEEFMNESTORGOMES_1ªN01-EM_PROINPAC_INEP32019459_2490_2024;;6622
623;EEEFMNESTORGOMES_1ªN01-EM_PV_INEP32019459_2490_2024;PROJETO DE VIDA;6622
624;EEEFMNESTORGOMES_2ªN01-EM_PROINPAC_INEP32019459_3060_2024;;6622
625;EEEFMNESTORGOMES_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32019459_1887_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
626;EEEFMNESTORGOMES_3ªN01-EM_PROINPAC_INEP32019459_626_2024;;6622
627;EEEFMPIOXII_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32018061_3085_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
628;EEEFMPIOXII_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32018061_4144_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
629;EEEFMPIOXII_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32018061_5028_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
630;EEEFMSANTOANTONIO_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32018096_2008_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
631;EEEFMSANTOANTONIO_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32018096_5088_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
632;EEEFMSANTOANTONIO_3ªM01-EJA-EM_3ª ETAPA_PVI1_INEP32018096_6245_2024/1;PRÁTICAS E VIVÊNCIAS INTEGRADORAS I;6622
633;EEEFMSANTOANTONIO_3ªM01-EJA-EM_3ª ETAPA_PVI2_INEP32018096_6245_2024/1;PRÁTICAS E VIVÊNCIAS INTEGRADORAS II;6622
634;EEEFMSANTOANTONIO_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32018096_4687_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
635;EEEFMSANTOANTONIO_3ªN01-EJA-EM-AAD_3ª ETAPA_PIPAT_INEP32018096_3720_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
636;EEEFMSANTOANTONIO_4ªN01-EJA-EM-AAD_4ª ETAPA_PIPAT_INEP32018096_4227_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
637;EEEFMWALLACECASTELLODUTRA_1ªN1EPOUT_1ª ETAPA_PIPAT_INEP32078722_4718_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
638;EEEFMWALLACECASTELLODUTRA_1ªN01-EM_EO_INEP32078722_5115_2024;ESTUDO ORIENTADO;6622
639;EEEFMWALLACECASTELLODUTRA_1ªN01-EM_PROINPAC_INEP32078722_5115_2024;;6622
640;EEEFMWALLACECASTELLODUTRA_1ªN01-EM_PV_INEP32078722_5115_2024;PROJETO DE VIDA;6622
641;EEEFMWALLACECASTELLODUTRA_2ªN1EPOUT_2ª ETAPA_PIPAT_INEP32078722_4264_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
642;EEEFMWALLACECASTELLODUTRA_2ªN01-EM_PROINPAC_INEP32078722_5489_2024;;6622
643;EEEFMWALLACECASTELLODUTRA_3ªN1EPOUT_3ª ETAPA_PIPAT_INEP32078722_3769_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
644;EEEFMWALLACECASTELLODUTRA_3ªN01-EM_PROINPAC_INEP32078722_5795_2024;;6622
645;EEEFMWALLACECASTELLODUTRA_4ªN1EPOUT_4ª ETAPA_PIPAT_INEP32078722_2062_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
646;EEEMCECILIANOABELDEALMEIDA_1ªN01-EJA-EP-MAS_1ª ETAPA_PIPAT_INEP32018169_5505_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
647;EEEMCECILIANOABELDEALMEIDA_1ªN01-EM_EO_INEP32018169_1450_2024;ESTUDO ORIENTADO;6622
648;EEEMCECILIANOABELDEALMEIDA_1ªN01-EM_PROINPAC_INEP32018169_1450_2024;;6622
649;EEEMCECILIANOABELDEALMEIDA_1ªN01-EM_PV_INEP32018169_1450_2024;PROJETO DE VIDA;6622
650;EEEMCECILIANOABELDEALMEIDA_1ªN02-EM_EO_INEP32018169_5133_2024;ESTUDO ORIENTADO;6622
651;EEEMCECILIANOABELDEALMEIDA_1ªN02-EM_PROINPAC_INEP32018169_5133_2024;;6622
652;EEEMCECILIANOABELDEALMEIDA_1ªN02-EM_PV_INEP32018169_5133_2024;PROJETO DE VIDA;6622
653;EEEMCECILIANOABELDEALMEIDA_2ªN01-EJA-EP-MAS_2ª ETAPA_PIPAT_INEP32018169_6432_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
654;EEEMCECILIANOABELDEALMEIDA_2ªN01-EM-ASP_PROINPAC_INEP32018169_3789_2024;;6622
655;EEEMCECILIANOABELDEALMEIDA_2ªN02-EM-TVC_PROINPAC_INEP32018169_4282_2024;;6622
656;EEEMCECILIANOABELDEALMEIDA_2ªN03-EM-EFF_PROINPAC_INEP32018169_4736_2024;;6622
657;EEEMCECILIANOABELDEALMEIDA_3ªN01-EJA-EP-MAS_3ª ETAPA_PIPAT_INEP32018169_6646_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
658;EEEMCECILIANOABELDEALMEIDA_3ªN01-EM-ASP_PROINPAC_INEP32018169_2083_2024;;6622
659;EEEMCECILIANOABELDEALMEIDA_3ªN02-EM-EFF_PROINPAC_INEP32018169_2676_2024;;6622
660;EEEMCECILIANOABELDEALMEIDA_3ªN03-EM-TVC_PROINPAC_INEP32018169_3238_2024;;6622
661;EEEMCECILIANOABELDEALMEIDA_4ªN01-EJA-EP-MAS_4ª ETAPA_PIPAT_INEP32018169_811_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
662;EEEFMCAMILAMOTTA_1ªN01-EJA-EM_1ª ETAPA_PVI1_INEP32041756_2289_2024/1;PRÁTICAS E VIVÊNCIAS INTEGRADORAS I;6622
663;EEEFMCAMILAMOTTA_1ªN01-EJA-EM_1ª ETAPA_PVI2_INEP32041756_2289_2024/1;PRÁTICAS E VIVÊNCIAS INTEGRADORAS II;6622
664;EEEFMCAMILAMOTTA_1ªN01-EM_EO_INEP32041756_6874_2024;ESTUDO ORIENTADO;6622
665;EEEFMCAMILAMOTTA_1ªN01-EM_PROINPAC_INEP32041756_6874_2024;;6622
666;EEEFMCAMILAMOTTA_1ªN01-EM_PV_INEP32041756_6874_2024;PROJETO DE VIDA;6622
667;EEEFMCAMILAMOTTA_2ªN01-EM-NAR_PROINPAC_INEP32041756_6875_2024;;6622
668;EEEFMCAMILAMOTTA_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32041756_1667_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
669;EEEFMCAMILAMOTTA_3ªN01-EM-NAR_PROINPAC_INEP32041756_6876_2024;;6622
670;EEEFMCAMILAMOTTA_5ªN01-EJA-EF_5ª ETAPA_PIPAT_INEP32041756_3949_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
671;EEEFMCAMILAMOTTA_7ªN01-EJA-EF_7ª ETAPA_PIPAT_INEP32041756_1049_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
672;EEEFMCORONELGOMESDEOLIVEIRA_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32042647_7031_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
673;EEEFMCORONELGOMESDEOLIVEIRA_1ªN01-EM_EO_INEP32042647_7106_2024;ESTUDO ORIENTADO;6622
674;EEEFMCORONELGOMESDEOLIVEIRA_1ªN01-EM_PROINPAC_INEP32042647_7106_2024;;6622
675;EEEFMCORONELGOMESDEOLIVEIRA_1ªN01-EM_PV_INEP32042647_7106_2024;PROJETO DE VIDA;6622
676;EEEFMCORONELGOMESDEOLIVEIRA_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32042647_7047_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
677;EEEFMCORONELGOMESDEOLIVEIRA_2ªN01-EM-EFF_PROINPAC_INEP32042647_7112_2024;;6622
678;EEEFMCORONELGOMESDEOLIVEIRA_2ªN02-EM-EFF_PROINPAC_INEP32042647_7493_2024;;6622
679;EEEFMCORONELGOMESDEOLIVEIRA_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32042647_7063_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
680;EEEFMCORONELGOMESDEOLIVEIRA_3ªN01-EM-EFF_PROINPAC_INEP32042647_7494_2024;;6622
681;EEEFMLEANDROESCOBAR_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32043546_1830_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
682;EEEFMLEANDROESCOBAR_1ªN02-EJA-EM_1ª ETAPA_PIPAT_INEP32043546_3561_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
683;EEEFMLEANDROESCOBAR_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32043546_2440_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
684;EEEFMLEANDROESCOBAR_2ªN02-EJA-EM_2ª ETAPA_PIPAT_INEP32043546_3010_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
685;EEEFMLEANDROESCOBAR_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32043546_581_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
686;EEEFMLEANDROESCOBAR_3ªN02-EJA-EM_3ª ETAPA_PIPAT_INEP32043546_1212_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
687;EEEFMMANOELROZINDODASILVA_1ªN01-EJA-AAD_1ª ETAPA_PIPAT_INEP32043554_6914_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
688;EEEFMMANOELROZINDODASILVA_2ªN01-EJA-AAD_2ª ETAPA_PIPAT_INEP32043554_5180_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
689;EEEFMMANOELROZINDODASILVA_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32043554_6784_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
690;EEEFMMANOELROZINDODASILVA_7ªN01-EJA-EF_7ª ETAPA_PIPAT_INEP32043554_6899_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
691;EEEFMMANOELROZINDODASILVA_8ªN01-EJA-EF_8ª ETAPA_PIPAT_INEP32043554_6882_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
692;EEEFMZENOBIALEAO_1ªN1EPOUT_1ª ETAPA_PIPAT_INEP32043651_798_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
693;EEEFMZENOBIALEAO_1ªN01-EM_EO_INEP32043651_3776_2024;ESTUDO ORIENTADO;6622
694;EEEFMZENOBIALEAO_1ªN01-EM_PROINPAC_INEP32043651_3776_2024;;6622
695;EEEFMZENOBIALEAO_1ªN01-EM_PV_INEP32043651_3776_2024;PROJETO DE VIDA;6622
696;EEEFMZENOBIALEAO_2ªM01EJA-EM_2ª ETAPA_PVI1_INEP32043651_4270_2024/1;PRÁTICAS E VIVÊNCIAS INTEGRADORAS I;6622
697;EEEFMZENOBIALEAO_2ªM01EJA-EM_2ª ETAPA_PVI2_INEP32043651_4270_2024/1;PRÁTICAS E VIVÊNCIAS INTEGRADORAS II;6622
698;EEEFMZENOBIALEAO_2ªN1EPOUT_2ª ETAPA_PIPAT_INEP32043651_3282_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
699;EEEFMZENOBIALEAO_2ªN01-EM_PROINPAC_INEP32043651_2069_2024;;6622
700;EEEFMZENOBIALEAO_3ªM01EJA-EM_3ª ETAPA_PVI1_INEP32043651_5799_2024/1;PRÁTICAS E VIVÊNCIAS INTEGRADORAS I;6622
701;EEEFMZENOBIALEAO_3ªM01EJA-EM_3ª ETAPA_PVI2_INEP32043651_5799_2024/1;PRÁTICAS E VIVÊNCIAS INTEGRADORAS II;6622
702;EEEFMZENOBIALEAO_3ªN1EPOUT_3ª ETAPA_PIPAT_INEP32043651_4725_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
703;EEEFMZENOBIALEAO_3ªN01-EM_PROINPAC_INEP32043651_2664_2024;;6622
704;EEEFMZENOBIALEAO_4ªN1EPOUT_4ª ETAPA_PIPAT_INEP32043651_5494_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
705;EEEMDRSILVAMELLO_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32043686_824_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
706;EEEMDRSILVAMELLO_1ªN02-EJA-EM_1ª ETAPA_PIPAT_INEP32043686_1464_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
707;EEEMDRSILVAMELLO_2ªN01-EJA-EM_2ª ETAPA_PIPAT_INEP32043686_2097_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
708;EEEMDRSILVAMELLO_2ªN02-EJA-EM_2ª ETAPA_PIPAT_INEP32043686_2689_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
709;EEEMDRSILVAMELLO_3ªN01-EJA-EM_3ª ETAPA_PIPAT_INEP32043686_3251_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
710;EEEMDRSILVAMELLO_3ªN02-EJA-EM_3ª ETAPA_PIPAT_INEP32043686_3802_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
711;EEEFMPROFESSORAFILOMENAQUITIBA_1ªN01-EJA-EM_1ª ETAPA_PIPAT_INEP32044747_1355_2024/1;PROJETO INTEGRADOR DE PESQUISA E ARTICULAÇÃO COM O TERRITÓRIO;6622
712;EEEFMPROFESSORAFILOMENAQUITIBA_1ªN01-EM_EO_INEP32044747_6234_2024;ESTUDO ORIENTADO;6622
713;EEEFMPROFESSORAFILOMENAQUITIBA_1ªN01-EM_PROINPAC_INEP32044747_6234_2024;;6622
714;EEEFMPROFESSORAFILOMENAQUITIBA_1ªN01-EM_PV_INEP32044747_6234_2024;PROJETO DE VIDA;6622
